link,price,street,property_type,neighborhood,city,floor,rooms,area_sqm,price_per_sqrm,full_address,Lat,Long,Distance_To_Hub_Meters
https://www.yad2.co.il/realestate/item/lbjarhdz?opened-from=feed&component-type=main_feed&spot=standard&location=19&pagination=204,2500000.0,עמנואל זיסמן 23,דירה,חומת שמואל,ירושלים,3.0,3.0,70.0,35714.28571428572,"עמנואל זיסמן 23, חומת שמואל, ירושלים",31.71969,35.2306867,1771.7156643048427
https://www.yad2.co.il/realestate/item/xkyafa8q?opened-from=feed&component-type=main_feed&spot=standard&location=31&pagination=204,3190000.0,גרשון אבנר,דירה,ירושלים,ירושלים,9.0,4.0,110.0,29000.0,"גרשון אבנר, ירושלים, ירושלים",31.7461014,35.2292714,1231.7458853414669
https://www.yad2.co.il/realestate/item/vbcjnpid?opened-from=feed&component-type=main_feed&spot=standard&location=33&pagination=204,3500000.0,קורא הדורות,דירה,ירושלים,ירושלים,2.0,4.0,100.0,35000.0,"קורא הדורות, ירושלים, ירושלים",31.7466627,35.2211787,1118.3650967520464
https://www.yad2.co.il/realestate/item/ihby690t?opened-from=feed&component-type=main_feed&spot=standard&location=22&pagination=205,3099000.0,מאיר וייס,דירה,פסגת זאב,ירושלים,2.0,5.0,160.0,19368.75,"מאיר וייס, פסגת זאב, ירושלים",31.8168038,35.2564535,1515.2994155051038
https://www.yad2.co.il/realestate/item/4z5l5s06?opened-from=feed&component-type=main_feed&spot=standard&location=39&pagination=205,3690000.0,שדרות לוי אשכול,דירה,מעלות דפנה,ירושלים,2.0,4.0,105.0,35142.857142857145,"שדרות לוי אשכול, מעלות דפנה, ירושלים",31.798999,35.223947,235.82449788846338
https://www.yad2.co.il/realestate/item/g0h6ea74?opened-from=feed&component-type=main_feed&spot=standard&location=1&pagination=206,3170000.0,מבוא הדודאים 3,דירה,גילה,ירושלים,2.0,5.0,125.0,25360.0,"מבוא הדודאים 3, גילה, ירושלים",31.7338918,35.2013497,2923.6870622112892
https://www.yad2.co.il/realestate/item/czsjejbz?opened-from=feed&component-type=main_feed&spot=standard&location=7&pagination=206,2220000.0,יצחק טוניק 11,דירה,פסגת זאב,ירושלים,2.0,4.0,80.0,27750.0,"יצחק טוניק 11, פסגת זאב, ירושלים",31.8206344,35.2516438,894.9744135312634
https://www.yad2.co.il/realestate/item/u6t5d5hz?opened-from=feed&component-type=main_feed&spot=standard&location=9&pagination=206,2140000.0,הדולב 432,דירה,גילה,ירושלים,3.0,3.0,67.0,31940.298507462685,"הדולב 432, גילה, ירושלים",31.7333294,35.1889739,2591.941960079351
https://www.yad2.co.il/realestate/item/4tx0s3zy?opened-from=feed&component-type=main_feed&spot=standard&location=16&pagination=206,3850000.0,מעגלות הרב פרדס 1,דופלקס,נווה יעקב,ירושלים,6.0,6.0,148.0,26013.513513513513,"מעגלות הרב פרדס 1, נווה יעקב, ירושלים",31.8431132,35.2441925,1520.1218376692032
https://www.yad2.co.il/realestate/item/m33gja45?opened-from=feed&component-type=main_feed&spot=standard&location=24&pagination=206,2800000.0,בר יוחאי 13,דירה,ירושלים,ירושלים,2.0,3.0,95.0,29473.684210526317,"בר יוחאי 13, ירושלים, ירושלים",31.7528284,35.1961627,1050.7738563045846
https://www.yad2.co.il/realestate/item/pbfswav6?opened-from=feed&component-type=main_feed&spot=standard&location=16&pagination=207,2800000.0,דב גרונר 231,דירה,ארמון הנציב,ירושלים,1.0,4.0,80.0,35000.0,"דב גרונר 231, ארמון הנציב, ירושלים",31.7511493,35.2361825,1219.823514619024
https://www.yad2.co.il/realestate/item/eun0yxy2?opened-from=feed&component-type=main_feed&spot=standard&location=4&pagination=208,2600000.0,נלסון גליק 19,דירה,רמות,ירושלים,2.0,2.0,48.0,54166.666666666664,"נלסון גליק 19, רמות, ירושלים",31.813847,35.1934406,1875.5893611667652
https://www.yad2.co.il/realestate/item/ft1jbpqo?opened-from=feed&component-type=main_feed&spot=standard&location=12&pagination=208,2600000.0,"האדמו""ר מרוז'ין 3",דירה,הר נוף,ירושלים,3.0,3.0,62.0,41935.48387096774,"האדמו""ר מרוז'ין 3, הר נוף, ירושלים",31.7862466,35.1735277,85.98537944644312
https://www.yad2.co.il/realestate/item/3wowvva0?opened-from=feed&component-type=main_feed&spot=standard&location=1&pagination=209,3500000.0,בנימין מטודלה 16,דירה,רחביה,ירושלים,1.0,2.0,55.0,63636.36363636364,"בנימין מטודלה 16, רחביה, ירושלים",31.7720573,35.211962,1020.9544279443115
https://www.yad2.co.il/realestate/item/v30xmdxz?opened-from=feed&component-type=main_feed&spot=standard&location=4&pagination=209,4500000.0,הרב אריה גולדקנופף 26,דירת גן,רמת שלמה,ירושלים,0.0,6.0,200.0,22500.0,"הרב אריה גולדקנופף 26, רמת שלמה, ירושלים",31.8122657,35.2178613,85.17800009946981
https://www.yad2.co.il/realestate/item/n9ybcny6?opened-from=feed&component-type=main_feed&spot=standard&location=6&pagination=209,3500000.0,מזל שור 13,גג/ פנטהאוז,פסגת זאב,ירושלים,3.0,5.0,132.0,26515.151515151516,"מזל שור 13, פסגת זאב, ירושלים",31.8341549,35.2352393,813.6225340149313
https://www.yad2.co.il/realestate/item/u06f3lto?opened-from=feed&component-type=main_feed&spot=standard&location=17&pagination=209,2590000.0,ורדינון 15,דירה,גילה,ירושלים,2.0,4.0,85.0,30470.58823529412,"ורדינון 15, גילה, ירושלים",31.7349846,35.1975314,2651.5332382587467
https://www.yad2.co.il/realestate/item/hdyr4rc3?opened-from=feed&component-type=main_feed&spot=standard&location=36&pagination=209,2650000.0,אליעזר הלוי,דירה,קרית משה,ירושלים,2.0,3.0,54.0,49074.07407407407,"אליעזר הלוי, קרית משה, ירושלים",31.7869773,35.1937597,187.07971074543184
https://www.yad2.co.il/realestate/item/vy0utwob?opened-from=feed&component-type=main_feed&spot=standard&location=25&pagination=210,1910000.0,מאיר גרשון,דירה,פסגת זאב,ירושלים,1.0,3.0,65.0,29384.615384615383,"מאיר גרשון, פסגת זאב, ירושלים",31.8197621,35.2494823,865.5728109757372
https://www.yad2.co.il/realestate/item/9qohpq5i?opened-from=feed&component-type=main_feed&spot=standard&location=34&pagination=210,3290000.0,גלבר,דירה,רמת דניה,ירושלים,5.0,3.0,95.0,34631.57894736842,"גלבר, רמת דניה, ירושלים",31.7597946,35.1800188,106.35637352132875
https://www.yad2.co.il/realestate/item/aqhb07yl?opened-from=feed&component-type=main_feed&spot=standard&location=32&pagination=211,3390000.0,"חומת שמואל, הר חומה",דירה,חומת שמואל,ירושלים,2.0,5.0,135.0,25111.11111111111,"חומת שמואל, הר חומה, חומת שמואל, ירושלים",31.719727,35.221274,2409.8694273362034
https://www.yad2.co.il/realestate/item/l706mpsn?opened-from=feed&component-type=main_feed&spot=standard&location=38&pagination=211,2520000.0,מזל גדי,דירה,פסגת זאב,ירושלים,1.0,4.0,106.0,23773.584905660377,"מזל גדי, פסגת זאב, ירושלים",31.8363169,35.2330051,864.022513650921
https://www.yad2.co.il/realestate/item/xu2cwmz8?opened-from=feed&component-type=main_feed&spot=standard&location=1&pagination=214,3390000.0,אבנר חי שאקי 10,דירה,גילה,ירושלים,5.0,4.0,98.0,34591.836734693876,"אבנר חי שאקי 10, גילה, ירושלים",31.7375578,35.1759425,2223.8709373805796
https://www.yad2.co.il/realestate/item/snljh53x?opened-from=feed&component-type=main_feed&spot=standard&location=8&pagination=214,3850000.0,רינה ניקובה 6,דירת גן,פסגת זאב,ירושלים,0.0,5.0,235.0,16382.978723404256,"רינה ניקובה 6, פסגת זאב, ירושלים",31.8169546,35.2491437,1145.2657094356
https://www.yad2.co.il/realestate/item/je4o4esa?opened-from=feed&component-type=main_feed&spot=standard&location=1&pagination=215,2350000.0,דב סדן 29,דופלקס,פסגת זאב,ירושלים,2.0,4.0,120.0,19583.333333333332,"דב סדן 29, פסגת זאב, ירושלים",31.8200527,35.246772,757.9516503348816
https://www.yad2.co.il/realestate/item/nf6f1mhs?opened-from=feed&component-type=main_feed&spot=standard&location=21&pagination=215,4550000.0,הרב מן ההר,דירת גן,חומת שמואל,ירושלים,0.0,5.0,125.0,36400.0,"הרב מן ההר, חומת שמואל, ירושלים",31.722396,35.230085,1580.8652463348603
https://www.yad2.co.il/realestate/item/76mac8zx?opened-from=feed&component-type=main_feed&spot=standard&location=19&pagination=216,2650000.0,אנוסי משהד 19,דירה,ארמון הנציב,ירושלים,2.0,4.0,100.0,26500.0,"אנוסי משהד 19, ארמון הנציב, ירושלים",31.7457222,35.2312136,1136.6039557980118
https://www.yad2.co.il/realestate/item/vkcpoew9?opened-from=feed&component-type=main_feed&spot=standard&location=10&pagination=218,5280000.0,מניה שוחט 1,בית פרטי/ קוטג',פסגת זאב,ירושלים,0.0,6.0,277.0,19061.371841155236,"מניה שוחט 1, פסגת זאב, ירושלים",31.8201367,35.2560503,1238.321380740581
https://www.yad2.co.il/realestate/item/1lvf1an8?opened-from=feed&component-type=main_feed&spot=standard&location=29&pagination=218,4800000.0,פלורנטין,דירה,קרית היובל,ירושלים,0.0,5.0,184.0,26086.956521739132,"פלורנטין, קרית היובל, ירושלים",31.76017,35.173444,258.4085518227109
https://www.yad2.co.il/realestate/item/hszbjifd?opened-from=feed&component-type=main_feed&spot=standard&location=17&pagination=219,5950000.0,הרב עוזיאל 114,דירה,בית וגן,ירושלים,1.0,6.0,143.0,41608.39160839161,"הרב עוזיאל 114, בית וגן, ירושלים",31.7670357,35.1856804,150.67035767665476
https://www.yad2.co.il/realestate/item/itqsy1cr?opened-from=feed&component-type=main_feed&spot=standard&location=19&pagination=220,3350000.0,יגאל אלון 10,דירת גן,רמות,ירושלים,1.0,4.0,95.0,35263.15789473684,"יגאל אלון 10, רמות, ירושלים",31.8098735,35.2014768,1176.804440712887
https://www.yad2.co.il/realestate/item/fax444il?opened-from=feed&component-type=main_feed&spot=standard&location=35&pagination=220,3000000.0,מוריס פישר 22,דירה,ירושלים,ירושלים,3.0,4.0,92.0,32608.695652173912,"מוריס פישר 22, ירושלים, ירושלים",31.7495446,35.2009726,1622.320423457532
https://www.yad2.co.il/realestate/item/axs1fb5s?opened-from=feed&component-type=main_feed&spot=standard&location=25&pagination=221,4700000.0,הדישון,גג/ פנטהאוז,מלחה,ירושלים,2.0,6.0,240.0,19583.333333333332,"הדישון, מלחה, ירושלים",31.7514251,35.1811857,604.5831674414969
https://www.yad2.co.il/realestate/item/mkxgmuge?opened-from=feed&component-type=main_feed&spot=standard&location=15&pagination=223,2990000.0,פרופ' יום טוב עסיס 4,דירה,פסגת זאב,ירושלים,3.0,4.0,115.0,26000.0,"פרופ' יום טוב עסיס 4, פסגת זאב, ירושלים",31.8273447,35.2393059,288.7704470519646
https://www.yad2.co.il/realestate/item/kg99jo8v?opened-from=feed&component-type=main_feed&spot=standard&location=37&pagination=223,2495000.0,הרב ישעיהו דולגין,דירה,חומת שמואל,ירושלים,2.0,4.0,98.0,25459.183673469382,"הרב ישעיהו דולגין, חומת שמואל, ירושלים",31.7199984,35.2272089,1961.7388199392665
https://www.yad2.co.il/realestate/item/23yyimpp?opened-from=feed&component-type=main_feed&spot=standard&location=4&pagination=225,4000000.0,יצחק טוניק 26,דירת גן,פסגת זאב,ירושלים,1.0,4.0,300.0,13333.333333333334,"יצחק טוניק 26, פסגת זאב, ירושלים",31.8194218,35.2539723,1142.7625976530344
https://www.yad2.co.il/realestate/item/svb6qk9p?opened-from=feed&component-type=main_feed&spot=standard&location=11&pagination=225,3250000.0,רב צעיר 7,דירה,קרית משה,ירושלים,1.0,3.0,81.0,40123.456790123455,"רב צעיר 7, קרית משה, ירושלים",31.7836079,35.1936593,184.72071150809097
https://www.yad2.co.il/realestate/item/ws5n3svj?opened-from=feed&component-type=main_feed&spot=standard&location=35&pagination=225,3450000.0,האייל,דירה,מלחה,ירושלים,3.0,4.0,100.0,34500.0,"האייל, מלחה, ירושלים",31.7528722,35.187264,445.0408668483422
https://www.yad2.co.il/realestate/item/twj5qdk6?opened-from=feed&component-type=main_feed&spot=standard&location=8&pagination=226,3600000.0,אברהם פררה 1,דירה,הולילנד,ירושלים,9.0,4.0,113.0,31858.40707964602,"אברהם פררה 1, הולילנד, ירושלים",31.7568163,35.189327,310.4284315824965
https://www.yad2.co.il/realestate/item/u7k3cr2x?opened-from=feed&component-type=main_feed&spot=standard&location=8&pagination=227,8250000.0,בית הכרם 1,דירת גן,בית הכרם,ירושלים,0.0,6.0,140.0,58928.57142857143,"בית הכרם 1, בית הכרם, ירושלים",31.7823167,35.1921778,180.22637022004113
https://www.yad2.co.il/realestate/item/zot3hisf?opened-from=feed&component-type=main_feed&spot=standard&location=21&pagination=227,5800000.0,"החי""ל",בית פרטי/ קוטג',הגבעה הצרפתית,ירושלים,0.0,6.0,230.0,25217.391304347828,"החי""ל, הגבעה הצרפתית, ירושלים",31.8005707,35.2416744,404.2063138088569
https://www.yad2.co.il/realestate/item/4vvkiovo?opened-from=feed&component-type=main_feed&spot=standard&location=20&pagination=228,2000000.0,קוסטה ריקה 119,דירה,עיר גנים,ירושלים,1.0,2.0,55.0,36363.63636363636,"קוסטה ריקה 119, עיר גנים, ירושלים",31.7527331,35.1669271,1110.1490899287205
https://www.yad2.co.il/realestate/item/cpwuzikt?opened-from=feed&component-type=main_feed&spot=standard&location=1&pagination=229,2500000.0,קוסטה ריקה 11,דירה,עיר גנים,ירושלים,1.0,3.0,65.0,38461.53846153846,"קוסטה ריקה 11, עיר גנים, ירושלים",31.755104,35.170723,759.1730077594102
https://www.yad2.co.il/realestate/item/y5vqf0ew?opened-from=feed&component-type=main_feed&spot=standard&location=18&pagination=229,3600000.0,נטרונאי גאון 4,דירה,גבעת שאול,ירושלים,3.0,3.0,93.0,38709.67741935484,"נטרונאי גאון 4, גבעת שאול, ירושלים",31.7892269,35.1927688,203.6795132625103
https://www.yad2.co.il/realestate/item/spjb32i5?opened-from=feed&component-type=main_feed&spot=standard&location=10&pagination=230,2500000.0,מבוא הפרטיזנים 306,דירת גן,הגבעה הצרפתית,ירושלים,1.0,3.0,180.0,13888.888888888889,"מבוא הפרטיזנים 306, הגבעה הצרפתית, ירושלים",31.8053309,35.2355882,516.5869513342927
https://www.yad2.co.il/realestate/item/ekm6jh9v?opened-from=feed&component-type=main_feed&spot=standard&location=31&pagination=231,1950000.0,משה רחמילביץ',דופלקס,פסגת זאב,ירושלים,1.0,3.0,94.0,20744.68085106383,"משה רחמילביץ', פסגת זאב, ירושלים",31.8227517,35.2434656,489.66556714800925
https://www.yad2.co.il/realestate/item/ouvv5ml5?opened-from=feed&component-type=main_feed&spot=standard&location=39&pagination=232,2560000.0,פסגת זאב,דירת גן,פסגת זאב,ירושלים,2.0,5.0,170.0,15058.823529411764,"פסגת זאב, פסגת זאב, ירושלים",31.8230517,35.2399208,571.6624740929167
https://www.yad2.co.il/realestate/item/wdcjyz1k?opened-from=feed&component-type=main_feed&spot=standard&location=10&pagination=233,4900000.0,בית שערים 5,דירה,קרית משה,ירושלים,1.0,3.0,127.0,38582.67716535433,"בית שערים 5, קרית משה, ירושלים",31.790076,35.1964557,514.1140186651189
https://www.yad2.co.il/realestate/item/6elkgk2r?opened-from=feed&component-type=main_feed&spot=standard&location=20&pagination=233,4400000.0,הסיירת הירושלמית 1,דופלקס,פסגת זאב,ירושלים,0.0,5.0,329.0,13373.86018237082,"הסיירת הירושלמית 1, פסגת זאב, ירושלים",31.8274788,35.2450578,20.006911544521234
https://www.yad2.co.il/realestate/item/6d7hptzn?opened-from=feed&component-type=main_feed&spot=standard&location=30&pagination=233,3890000.0,גרשון אבנר,דירת גן,ארמון הנציב,ירושלים,0.0,5.0,111.0,35045.045045045044,"גרשון אבנר, ארמון הנציב, ירושלים",31.7461075,35.2293041,1232.134394291787
https://www.yad2.co.il/realestate/item/kwbsret5?opened-from=feed&component-type=main_feed&spot=standard&location=8&pagination=234,5000000.0,שדרות לוי אשכול 122,דירה,מעלות דפנה,ירושלים,3.0,5.0,110.0,45454.545454545456,"שדרות לוי אשכול 122, מעלות דפנה, ירושלים",31.800174,35.226734,4.970338747197444
https://www.yad2.co.il/realestate/item/0fctoril?opened-from=feed&component-type=main_feed&spot=standard&location=29&pagination=234,2800000.0,יצחק רפאל,דירה,חומת שמואל,ירושלים,2.0,4.0,113.0,24778.7610619469,"יצחק רפאל, חומת שמואל, ירושלים",31.7219408,35.2158453,2671.418120100166
https://www.yad2.co.il/realestate/item/leicw6bl?opened-from=feed&component-type=main_feed&spot=standard&location=38&pagination=234,3600000.0,"בית הכרם, רמת בית הכרם",דירה,בית הכרם,ירושלים,2.0,4.0,90.0,40000.0,"בית הכרם, רמת בית הכרם, בית הכרם, ירושלים",31.7890696,35.175249,299.53329189518155
https://www.yad2.co.il/realestate/item/oq6xw29w?opened-from=feed&component-type=main_feed&spot=standard&location=2&pagination=235,2770000.0,נשר 531,דירה,גילה,ירושלים,2.0,5.0,103.0,26893.203883495145,"נשר 531, גילה, ירושלים",31.7327188,35.1825277,2628.771843252742
https://www.yad2.co.il/realestate/item/htl50ocm?opened-from=feed&component-type=main_feed&spot=standard&location=3&pagination=235,3600000.0,הקונגרס הציוני 1,דירה,רמות,ירושלים,8.0,4.0,87.0,41379.31034482759,"הקונגרס הציוני 1, רמות, ירושלים",31.8185166,35.1938469,1908.450237062684
https://www.yad2.co.il/realestate/item/hduh9ki1?opened-from=feed&component-type=main_feed&spot=standard&location=37&pagination=236,6500000.0,יפו 180,דירה,מקור ברוך,ירושלים,5.0,3.0,138.0,47101.44927536232,"יפו 180, מקור ברוך, ירושלים",31.7862649,35.2108331,653.7505498013699
https://www.yad2.co.il/realestate/item/32zcxthh?opened-from=feed&component-type=main_feed&spot=standard&location=20&pagination=237,2750000.0,קרית משה 8,דירה,קרית משה,ירושלים,3.0,3.0,72.0,38194.444444444445,"קרית משה 8, קרית משה, ירושלים",31.7858529,35.1961964,447.922211406741
https://www.yad2.co.il/realestate/item/tfv2k3jt?opened-from=feed&component-type=main_feed&spot=standard&location=13&pagination=238,3150000.0,משה גבירצמן 1,גג/ פנטהאוז,פסגת זאב,ירושלים,2.0,5.0,126.0,25000.0,"משה גבירצמן 1, פסגת זאב, ירושלים",31.8199851,35.249058,826.326611490963
https://www.yad2.co.il/realestate/item/lyxha5uk?opened-from=feed&component-type=main_feed&spot=standard&location=15&pagination=238,2550000.0,שדרות משה דיין 2,דירה,פסגת זאב,ירושלים,1.0,4.0,100.0,25500.0,"שדרות משה דיין 2, פסגת זאב, ירושלים",31.8201625,35.2401591,870.3338291026432
https://www.yad2.co.il/realestate/item/aep3k9cy?opened-from=feed&component-type=main_feed&spot=standard&location=27&pagination=240,2399000.0,מבוא הצרי 3,גג/ פנטהאוז,גילה,ירושלים,7.0,3.0,117.0,20504.273504273504,"מבוא הצרי 3, גילה, ירושלים",31.7330086,35.2012748,3006.0155106163415
https://www.yad2.co.il/realestate/item/6mr1dq2i?opened-from=feed&component-type=main_feed&spot=standard&location=34&pagination=240,4475000.0,שמריהו לוין 4,דירה,קרית היובל,ירושלים,0.0,5.0,128.0,34960.9375,"שמריהו לוין 4, קרית היובל, ירושלים",31.7691884,35.1780792,434.806881212796
https://www.yad2.co.il/realestate/item/5tzxyvb8?opened-from=feed&component-type=main_feed&spot=standard&location=24&pagination=242,3000000.0,"ארמון הנציב, תלפיות מזרח",גג/ פנטהאוז,ארמון הנציב,ירושלים,3.0,5.0,168.0,17857.14285714286,"ארמון הנציב, תלפיות מזרח, ארמון הנציב, ירושלים",31.7545149,35.2355571,1027.7186132445345
https://www.yad2.co.il/realestate/item/aa3lcg90?opened-from=feed&component-type=main_feed&spot=standard&location=40&pagination=242,2170000.0,משה ברזני,דירה,ארמון הנציב,ירושלים,3.0,4.0,85.0,25529.41176470588,"משה ברזני, ארמון הנציב, ירושלים",31.7430733,35.2374702,661.0920754220303
https://www.yad2.co.il/realestate/item/p5n3fk3e?opened-from=feed&component-type=main_feed&spot=standard&location=12&pagination=243,3990000.0,דניאל 16,דירה,מוסררה,ירושלים,3.0,4.0,70.0,57000.0,"דניאל 16, מוסררה, ירושלים",31.7815823,35.2255102,538.418282385521
https://www.yad2.co.il/realestate/item/rozue01h?opened-from=feed&component-type=main_feed&spot=standard&location=17&pagination=243,2050000.0,מעגלות הרב פרדס 1,דירה,נווה יעקב,ירושלים,7.0,3.0,65.0,31538.46153846154,"מעגלות הרב פרדס 1, נווה יעקב, ירושלים",31.8431132,35.2441925,1520.1218376692032
https://www.yad2.co.il/realestate/item/8dmpcsh1?opened-from=feed&component-type=main_feed&spot=standard&location=33&pagination=243,2350000.0,שלמה בן יוסף,דירה,ארמון הנציב,ירושלים,0.0,4.0,100.0,23500.0,"שלמה בן יוסף, ארמון הנציב, ירושלים",31.745282,35.2370232,908.6861554000051
https://www.yad2.co.il/realestate/item/o9lpzb4x?opened-from=feed&component-type=main_feed&spot=standard&location=14&pagination=244,2550000.0,גרטרוד קראוס 12,דירה,גבעת משואה,ירושלים,4.0,3.0,60.0,42500.0,"גרטרוד קראוס 12, גבעת משואה, ירושלים",31.7484879,35.1698492,1499.4740695985402
https://www.yad2.co.il/realestate/item/i1tyj5ol?opened-from=feed&component-type=main_feed&spot=standard&location=18&pagination=244,4250000.0,הרב בנימין צביאלי 21,בית פרטי/ קוטג',פסגת זאב,ירושלים,0.0,5.0,250.0,17000.0,"הרב בנימין צביאלי 21, פסגת זאב, ירושלים",31.8353029,35.2496121,671.164427791784
https://www.yad2.co.il/realestate/item/xdri3vri?opened-from=feed&component-type=main_feed&spot=standard&location=23&pagination=244,4600000.0,אלעזר בן יאיר 16,דירה,קטמונים,ירושלים,2.0,4.0,95.0,48421.05263157895,"אלעזר בן יאיר 16, קטמונים, ירושלים",31.7545403,35.2009579,1431.0211527694482
https://www.yad2.co.il/realestate/item/9swj5m48?opened-from=feed&component-type=main_feed&spot=standard&location=16&pagination=245,4100000.0,עובדיה מברטנורה 4,דירה,רחביה,ירושלים,4.0,4.0,85.0,48235.294117647056,"עובדיה מברטנורה 4, רחביה, ירושלים",31.7725647,35.2155769,874.7011228675375
https://www.yad2.co.il/realestate/item/m724ckn5?opened-from=feed&component-type=main_feed&spot=standard&location=13&pagination=246,2250000.0,הנופך 242,דירה,גילה,ירושלים,1.0,3.0,71.0,31690.140845070426,"הנופך 242, גילה, ירושלים",31.7314298,35.1942351,2918.7662657339656
https://www.yad2.co.il/realestate/item/n8m47oj1?opened-from=feed&component-type=main_feed&spot=standard&location=13&pagination=247,1250000.0,בן יהודה 30,דירה,מרכז העיר,ירושלים,16.0,1.0,25.0,50000.0,"בן יהודה 30, מרכז העיר, ירושלים",31.7815411,35.217932,1066.1805385131163
https://www.yad2.co.il/realestate/item/g05nm60j?opened-from=feed&component-type=main_feed&spot=standard&location=28&pagination=247,3800000.0,השופט חיים כהן,דירה,ארנונה,ירושלים,22.0,4.0,95.0,40000.0,"השופט חיים כהן, ארנונה, ירושלים",31.7445005,35.2191938,1387.1714643932523
https://www.yad2.co.il/realestate/item/kvh0rzll?opened-from=feed&component-type=main_feed&spot=standard&location=31&pagination=247,2350000.0,גילה,דירה,גילה,ירושלים,1.0,4.0,90.0,26111.11111111111,"גילה, גילה, ירושלים",31.7315815,35.1762941,2853.5203270140696
https://www.yad2.co.il/realestate/item/af1tbp68?opened-from=feed&component-type=main_feed&spot=standard&location=32&pagination=247,2990000.0,אברהם פררה,דירה,הולילנד,ירושלים,1.0,3.0,103.0,29029.126213592233,"אברהם פררה, הולילנד, ירושלים",31.7568163,35.189327,310.4284315824965
https://www.yad2.co.il/realestate/item/4uarpe4d?opened-from=feed&component-type=main_feed&spot=standard&location=5&pagination=248,2325000.0,השישה עשר 31,דירת גן,פסגת זאב,ירושלים,1.0,3.0,100.0,23250.0,"השישה עשר 31, פסגת זאב, ירושלים",31.8283146,35.2439603,133.36149840021653
https://www.yad2.co.il/realestate/item/2nnvkzk4?opened-from=feed&component-type=main_feed&spot=standard&location=29&pagination=248,14900000.0,קרית היובל,בית פרטי/ קוטג',קרית היובל,ירושלים,0.0,7.0,1090.0,13669.724770642202,"קרית היובל, קרית היובל, ירושלים",31.7686783,35.1783466,408.74589488016807
https://www.yad2.co.il/realestate/item/bkemt4vk?opened-from=feed&component-type=main_feed&spot=standard&location=31&pagination=249,1970000.0,השליו,דירה,גילה,ירושלים,3.0,3.0,75.0,26266.666666666668,"השליו, גילה, ירושלים",31.7306022,35.1871561,2870.4791590810887
https://www.yad2.co.il/realestate/item/vx0xe9le?opened-from=feed&component-type=main_feed&spot=standard&location=32&pagination=249,4290000.0,הרב שך,דירת גן,ירושלים,ירושלים,0.0,4.0,245.0,17510.20408163265,"הרב שך, ירושלים, ירושלים",31.8095345,35.2133283,90.6820919853445
https://www.yad2.co.il/realestate/item/3q9go6r8?opened-from=feed&component-type=main_feed&spot=standard&location=8&pagination=250,6000000.0,אלעזר מנחם גלרנטר 25,דירת גן,חומת שמואל,ירושלים,1.0,7.0,220.0,27272.727272727272,"אלעזר מנחם גלרנטר 25, חומת שמואל, ירושלים",31.7194489,35.2207885,2465.198601031873
https://www.yad2.co.il/realestate/item/espqfnnh?opened-from=feed&component-type=main_feed&spot=standard&location=25&pagination=250,3900000.0,שדרות נווה יעקב,דירה,נווה יעקב,ירושלים,4.0,7.0,150.0,26000.0,"שדרות נווה יעקב, נווה יעקב, ירושלים",31.8380765,35.2369644,1238.337544335152
https://www.yad2.co.il/realestate/item/vg0bjilf?opened-from=feed&component-type=main_feed&spot=standard&location=2&pagination=251,4430000.0,הרב בנימין צביאלי 13,בית פרטי/ קוטג',פסגת זאב,ירושלים,0.0,5.0,240.0,18458.333333333332,"הרב בנימין צביאלי 13, פסגת זאב, ירושלים",31.8347738,35.2488042,591.1230699454308
https://www.yad2.co.il/realestate/item/5026t07d?opened-from=feed&component-type=main_feed&spot=standard&location=27&pagination=251,13500000.0,תל חי 13,דירת גן,קטמון הישנה,ירושלים,0.0,5.0,174.0,77586.20689655172,"תל חי 13, קטמון הישנה, ירושלים",31.7641173,35.2136097,243.67555587547452
https://www.yad2.co.il/realestate/item/vuuc8cpq?opened-from=feed&component-type=main_feed&spot=standard&location=40&pagination=251,2090000.0,אגמון,דירה,גילה,ירושלים,4.0,4.0,80.0,26125.0,"אגמון, גילה, ירושלים",31.7319218,35.1847816,2711.902392541317
https://www.yad2.co.il/realestate/item/fx00m25x?opened-from=feed&component-type=main_feed&spot=standard&location=12&pagination=252,2350000.0,יפה רום 93,דירה,גילה,ירושלים,3.0,4.0,90.0,26111.11111111111,"יפה רום 93, גילה, ירושלים",31.7326962,35.1875166,2642.3292546176194
https://www.yad2.co.il/realestate/item/vb01hh3u?opened-from=feed&component-type=main_feed&spot=standard&location=16&pagination=252,1850000.0,יואל 22,דירה,הבוכרים,ירושלים,1.0,2.0,40.0,46250.0,"יואל 22, הבוכרים, ירושלים",31.7909224,35.2215935,250.32939715644514
https://www.yad2.co.il/realestate/item/5anaw0zj?opened-from=feed&component-type=main_feed&spot=standard&location=18&pagination=252,2060000.0,יצחק טוניק 4,דירה,פסגת זאב,ירושלים,2.0,3.0,71.0,29014.084507042255,"יצחק טוניק 4, פסגת זאב, ירושלים",31.8202323,35.2507479,879.5872417391896
https://www.yad2.co.il/realestate/item/w8am7yj6?opened-from=feed&component-type=main_feed&spot=standard&location=29&pagination=252,2250000.0,מרדכי אלקחי,דירה,ארמון הנציב,ירושלים,3.0,4.0,76.0,29605.263157894737,"מרדכי אלקחי, ארמון הנציב, ירושלים",31.7514986,35.232304,893.6955953739243
